"The number of entries per field is limited to 10 for this overview. If you want the whole information you can use the API or the ""Download selection"" menu on the Webpage."

ID,designation_header,strain_number_header,is_type_strain_header,species,"Gram stain"
1245,ZFHKF-1,"DSM 17262, JCM 13285, CIP 109160, NCIMB 14300",1,"Fictibacillus macauensis",positive
1304,,"DSM 23009, KCTC 13712, JSM 082006",1,"Fictibacillus nanhaiensis",positive
23766,Ca7,"DSM 26093, CCM 8426, LMG 27063",1,"Fictibacillus phosphorivorans",positive
1301,WPCB074,"DSM 24778, CIP 110208, JCM 16348, KCTC 13278, BCRC 80434",1,"Fictibacillus rigui",positive
1285,YC1,"DSM 25243, CGMCC 1.6854, KCTC 13181, JCM 14863, BCRC 80435",1,"Fictibacillus solisalsi",positive
166480,TB-66,"CIP 111629, LMG 30660, CCM 8866, DSM 107336",1,"Filibacter tadaridae",positive
17986,2974,"DSM 20470, ATCC 15794, CCUG 17636, NCTC 11804, KCTC 15020, JCM 1766, ATCC 14904, GIFU 7629, KCTC 5154, LMG 22735",1,"Finegoldia magna",positive
23525,H5,"DSM 24315, CICC 10486",1,"Flaviflexus huanghaiensis",positive
133534,T41,"CGMCC 1.7723, NBRC 106054",1,"Flavihumibacter petaseus",positive
133189,CJ663,"KACC 18874, JCM 31431",1,"Flavihumibacter sediminis",positive
164573,R14,"JCM 33473, KACC 21229",1,"Flavihumibacter soli",positive
133199,YS-17,"CCTCC AB 2016053, KCTC 52205",1,"Flavihumibacter stibioxidans",positive
14040,1-19,"DSM 19083, CGMCC 1.3457, CIP 109015, JCM 12547",1,"Flavimobilis marinus",positive
14043,,"DSM 21574, JCM 14841, KCTC 13155, DCY 22",1,"Flavimobilis soli",positive
159750,P3160,"LMG 30615, CCM 8826",1,"Flavobacterium chryseum",positive
159751,P3922,"LMG 30616, CCM 8827",1,"Flavobacterium psychroterrae",positive
140492,,"KCTC 39536, CGMCC 1.15085, YIM 7505, JCM 30628",1,"Flexivirga endophytica",positive
140495,TBS-100,"KCTC 39625, JCM 31200",1,"Flexivirga lutea",positive
140254,R1,"DSM 105369, JCM 31060, KACC 18597",1,"Flexivirga oryzae",positive
158536,HibF3,"LMG 29831, JCM 31735",1,"Floricoccus penangensis",positive
158537,DF1,"LMG 29833, JCM 31733",1,"Floricoccus tropicus",positive
6311,,"DSM 21208, CCTCC AA 208036, JCM 17809, YIM C003",1,"Fodinibacter luteus",positive
17736,,"DSM 19247, JCM 14718, HKI 0501",1,"Fodinicola feengrottensis",positive
11669,,"DSM 17643, CIP 110218, KCTC 13750, MTCC 7155, GPTSA 19",1,"Fontibacillus aquaticus",positive
24294,P11-6,"DSM 28129, CECT 7605, CIP 110592, KCTC 13564",1,"Fontibacillus panacisegetis",positive
22969,BELH25,"DSM 24455, JCM 17559",1,"Fonticella tunisiensis",positive
131722,"ACN14a, ULQ010201401","DSM 45986, CECT 9034",1,"Frankia alni",positive
141096,M16386,"DSM 100626, CECT 9040, NRRL B-16386",1,"Frankia asymbiotica",positive
131723,"Ccl3, HFP020203, HFPCcl3","DSM 45818, CECT 9043",1,"Frankia casuarinae",positive
133112,BMG5.1,"CECT 9032, DSM 100624",1,"Frankia coriariae",positive
131724,BMG5.12,"DSM 46783, CECT 9031",1,"Frankia elaeagni",positive
158372,G2,"DSM 45899, CECT 9038",1,"Frankia irregularis",positive
158363,,"DSM 105290, CECT 9314, CN 3",1,"Frankia saprophytica",positive
133239,,"LAM 9155, ACCC 19902, JCM 30848",1,"Frigoribacterium salinisoli",positive
131519,PG-426-CC-1,"DSM 28559, KCTC 15538",1,"Frisingicoccus caecimuris",positive
7502,E1HC-02,"DSM 17894, JCM 13598, CIP 109654",1,"Frondihabitans australicus",positive
7503,RS-15,"DSM 22180, KCTC 13435, JCM 17442, CIP 110287",1,"Frondihabitans peucedani",positive
6696,F9-1,"DSM 22689, JCM 16035, NRIC 0771",1,"Fructilactobacillus florum",positive
6864,,"DSM 19113, CCUG 49949, CIP 108761, LAB 1679, LMG 22556, JCM 17831, BCRC 81233, CECT 7089, NRIC 0663",1,"Fructobacillus durionis",positive
6863,LC-51,"DSM 15468, CECT 5759, JCM 17832, BCRC 81234, CIP 109309, LMG 23899, NCIMB 14364, NRIC 0698",1,"Fructobacillus pseudoficulneus",positive
6865,F214-1,"DSM 23246, JCM 16675, BCRC 81232",1,"Fructobacillus tropaeoli",positive
166200,313,"CGMCC 4.7453, DSM 106216",1,"Fudania jinshanensis",positive
6601,CS1,"CCUG 52239, ATCC BAA 822, DSM 15814, CIP 109910, JCM 16176, LMG 22972, VTT E-052790",1,"Furfurilactobacillus rossiae",positive
6662,M1-212,"DSM 22696, CIP 109367, KCTC 3985, NBRC 101315, JCM 16155, NCIMB 14361",1,"Furfurilactobacillus siliginis",positive
24117,HT03-11,"DSM 26062, JCM 18507, YIT 12554, KCTC 15502",1,"Fusicatenibacter saccharivorans",positive
160169,"JZ R-183","DSM 107700, LMG 30902",1,"Galactobacter caseinivorans",positive
160213,"JZ-R-35, JZ R-35","DSM 107699, LMG 30901",1,"Galactobacter valiniphilus",positive
140312,RP51,"DSM 100235, CCM 8606, LMG 28778",1,"Galliscardovia ingluviei",positive
166227,SL3-2-4,"UICC B-83, NRRL B-67478, InaCC A981",1,"Gandjariella thermophila",positive
1452,"DS1, R-35651","DSM 15726, LMG 23069, VKM B-2301",1,"Geobacillus jurassicus",positive
1437,"BD 53, T 281","DSM 7263, ATCC 8005, NCIMB 8547, NRRL NRS-81, CCUG 28890, CIP 106929, LMG 9819, NCCB 30003, JCM 20319, BCRC 11223, IAM 11001, NBRC 102445",1,"Geobacillus kaustophilus",positive
1450,N-3,"DSM 15325",1,"Geobacillus lituanicus",positive
166233,1017,"VKM B-3132, KCTC 33986",1,"Geobacillus proteiniphilus",positive
1422,"R-35648, 178","DSM 730, BGSC 93, IFO 15316, LMG 19007, NBRC 15316, VKM B-1259",1,"Geobacillus thermocatenulatus",positive
1433,"LEH-1, R-35636","DSM 5366, ATCC 43513, VKM B-2230",1,"Geobacillus thermoleovorans",positive
1446,"B-10340, U","DSM 23175, VKM B-2229",1,"Geobacillus uzenensis",positive
1439,3S-1,"DSM 13174, CIP 106305, JCM 12214, KCTC 3847",1,"Geobacillus vulcani",positive
159838,AYN2,"MTCC 12749, KCTC 33950, JCM 32596, MTCC 12769",1,"Parageobacillus yumthangensis",positive
5818,"G12, G96","DSM 46136, ATCC 25081, CBS 236.69, CCUG 62971, IFO 13316, IMET 9240, JCM 3153, KCC A-0153, MTCC 11559, NBRC 13316, KCTC 9360, NRRL B-3578, NRRL WC-3937, KCC A-0152",1,"Geodermatophilus amargosae",positive
24057,CF5/3,"DSM 45417, CCUG 62814, MTCC 11412, JCM 30064",1,"Geodermatophilus normandii",positive
5815,G-20,"CCUG 61914, KCTC 9177, DSM 43160, ATCC 25078, CBS 237.69, IAM 14282, IFO 13315, JCM 3152, KCC A-0152, NBRC 13315, IMSNU 21280, NRRL B-3577, RIA 944, VKM Ac-658",1,"Geodermatophilus obscurus",positive
5823,,"DSM 45317, CCM 7619, CPCC 201356, JCM 17967",1,"Geodermatophilus ruber",positive
5822,CF9/1/1,"DSM 45421, CCUG 62764, MTCC 11415",1,"Geodermatophilus telluris",positive
18133,BH1,"DSM 21769, JCM 15647",1,"Geomicrobium halophilum",positive
23794,"2C6-43, 2C6-43N","DSM 25321, JCM 17459, KCTC 19801",1,"Georgenia daeguensis",positive
158396,,"DSM 104473, CGMCC 1.15793, KCTC 39987, SYSU D8004, JCM 33037",1,"Georgenia deserti",positive
164571,ZLJ0423,"JCM 33470, CGMCC 1.13681",1,"Georgenia faecalis",positive
1775,,"DSM 21365, CCTCC AB 208144, JCM 17810, YIM 93316, NBRC 107839",1,"Georgenia halophila",positive
1773,,"DSM 17458, CCTCC AB 204065, KCTC 19029, NBRC 103883, YIM 004, JCM 15130",1,"Georgenia ruanii",positive
23795,"JC82, 5NBRC 107612","DSM 27632, KCTC 19802, NBRC 107612",1,"Georgenia satyanarayanai",positive
23796,,"DSM 25884, NBRC 108941, SCSIO 15020",1,"Georgenia sediminis",positive
1776,CC-NMPT-T3,"DSM 21838, CCM 7658, NBRC 107791, CCUG 57735, JCM 17968",1,"Georgenia soli",positive
1774,"TT 02-04","DSM 21501, NBRC 104148",1,"Georgenia thermotolerans",positive
2867,VNs68,"DSM 17957, JCM 14037, CIP 109751",1,"Geosporobacter subterraneus",positive
7505,,"DSM 21135, NBRC 104264, AHU 1791",1,"Glaciibacter superstes",positive
166145,RP-3-7,"KEMB 9005-731, KACC 21151, NBRC 113769",1,"Glaciihabitans arcticus",positive
179,M343/98/2,"DSM 15436, CCUG 41708, CIP 106873",1,"Gleimia coleocanis",positive
194,1094,"DSM 22168, CCUG 57540",1,"Gleimia hominis",positive
133107,,"DSM 101718, KCTC 39692, KLBMP 5180",1,"Glutamicibacter halophytocola",positive
166134,S5-52T,"KCTC 39846, LMG 29155",1,"Glutamicibacter mishrai",positive
7616,,"DSM 19449, KCTC 19291, SYB 2",1,"Glutamicibacter soli",positive
5840,LLR-39Z-86,"DSM 44727, JCM 14910, NRRL B-16327, NBRC 103888",1,"Glycomyces algeriensis",positive
158364,,"DSM 46768, JCM 30088, KCTC 29495, EGI 6500139",1,"Glycomyces anabasis",positive
5841,DPL-G-76,"DSM 44726, JCM 14911, NRRL B-16153, NBRC 103886",1,"Glycomyces arizonensis",positive
158370,SJ-25,"DSM 105121, CGMCC 4.7414",1,"Glycomyces dulcitolivorans",positive
5843,,"DSM 45002, JCM 16001, KCTC 19152, YIM 56134, NBRC 107830",1,"Glycomyces endophyticus",positive
132135,,"DSM 103497, CCTCC AA 2010013, KCTC 19988, TRM 40137, JCM 31484",1,"Glycomyces halotolerans",positive
133243,,"XHU 5089, CCTCC AA 2015034, KCTC 39688, JCM 31432",1,"Glycomyces lacisalsi",positive
5842,LLR-37B-118,"DSM 44724, JCM 14912, NBRC 107746, NRRL B-16149, NBRC 104152",1,"Glycomyces lechevalierae",positive
5846,,"DSM 45304, CCTCC AA 208004, KCTC 19527, YIM 61331, JCM 16217",1,"Glycomyces mayteni",positive
158319,NEAU-C11,"DSM 104646, CGMCC 4.7396",1,"Glycomyces rhizosphaerae",positive
5847,,"DSM 44968, KCTC 19158, YIM 56256, JCM 16218, NBRC 107832",1,"Glycomyces scopariae",positive
158368,MH2460,"DSM 103727, NCCB 100631, UTMC 2460",1,"Glycomyces sediminimaris",positive
159724,,"CCTCC AA 2017005, KCTC 39932, TRM 41368",1,"Glycomyces xiaoerkulensis",positive
13508,,"DSM 43935, CIP 109303, INA 3564, JCM 9110, NBRC 14988, NRRL B-24058, VKM Ac-1083, CGMCC 4.1709, IFO 14988, IMSNU 20127, KCTC 9390",1,"Goodfellowiella coeruleoviolacea",positive
133818,CJ10,"KACC 16561, JCM 18077, DSM 46693, NBRC 109776",1,"Gordonia alkaliphila",positive
10601,IEGM,"DSM 44461, CIP 108824, KCTC 9940, CCUG 48822, JCM 11271, KCTC 9899, NBRC 100051, BCRC 16387, IFM 10353",1,"Gordonia amicalis",positive
10613,,"DSM 44811, IFM 10211, JCM 12131, NBRC 100433, CCUG 53883, CIP 109346",1,"Gordonia araii",positive
23155,"MJ32, N2-9","DSM 45852, JCM 16923, KCTC 19771",1,"Gordonia caeni",positive
10611,,"CCUG 53882, CIP 109345, DSM 44810, IFM 10200, JCM 12130, NBRC 100432",1,"Gordonia effusa",positive
10621,ON-33,"DSM 45645, CCUG 57507, KCTC 19599, JCM 16947",1,"Gordonia hankookensis",positive
133133,HKU50,"CCOS 955, CIP 111027, NBRC 111234, NCCP 16210, JCM 31934",1,"Gordonia hongkongensis",positive
10622,CC-12301,"DSM 45298, CCM 7727, CCUG 58853, JCM 17969",1,"Gordonia humi",positive
10615,,"DSM 45064, CCUG 53555, CIP 109612, IMMIB WWCC-22, JCM 14874, IFM 10866, NBRC 108250",1,"Gordonia malaquae",positive
10623,AD-6,"DSM 45646, CCTCC AB 209144, JCM 31031, NRRL B-59395",1,"Gordonia neofelifaecis",positive
166494,RS15-1S,"TBRC 8485, NBRC 113446",1,"Gordonia oryzae",positive
10610,,"DSM 44809, IFM 10032, JCM 12355, NBRC 100426, CCUG 52243, CIP 109016",1,"Gordonia otitidis",positive
10624,Ca8,"DSM 45630, CCM 7957, CCUG 61533, LMG 26648, JCM 30490",1,"Gordonia phosphorivorans",positive
141149,QH-11,"CICC 24107, KCTC 39933, DSM 108671",1,"Gordonia phthalatica",positive
166495,,"TBRC 7109, NBRC 113236, AMA 120",1,"Gordonia sediminis",positive
10617,SD29,"DSM 45094, CGMCC 4.3492, JCM 13907, CIP 109551",1,"Gordonia shandongensis",positive
3075,7-10-1-b,"DSM 19378, CCUG 55131, KCTC 15161, JCM 16334",1,"Gordonibacter pamelaeae",positive
24792,,"DSM 27213, CCUG 64261, KCTC 15440, CEBAS 1/15P, CEBAS 1/15",1,"Gordonibacter urolithinfaciens",positive
158259,NEAU-cbsb5,"DSM 100485, CGMCC 1.14993",1,"Gottfriedia solisilvae",positive
2537,9a,"DSM 604, ATCC 7906, IMG 1642, KCTC 5404",1,"Gottschalkia acidurici",positive
2650,,"DSM 1384, ATCC 33906, WA 1",1,"Gottschalkia purinilytica",positive
1469,"BH 097","DSM 19028, KCTC 13130",1,"Gracilibacillus bigeumensis",positive
1461,T-16x,"DSM 17256, ATCC BAA 1190, CIP 109592, IAM 15263, JCM 21714",1,"Gracilibacillus boraciitolerans",positive
1459,DD1,"DSM 11125, NCFB 3027",1,"Gracilibacillus dipsosauri",positive
1463,YIM-C55.5,"DSM 17856, CGMCC 1.6303",1,"Gracilibacillus halophilus",positive
1460,NN,"DSM 11805, JCM 10718, ATCC 700849",1,"Gracilibacillus halotolerans",positive
1468,K170,"DSM 23178, CGMCC 1.10681",1,"Gracilibacillus kekensis",positive
1464,BH312,"DSM 19029, KCTC 13129",1,"Gracilibacillus lacisalsi",positive
23743,XH-63,"DSM 28158, AS 1.4250, CCM 7326, CECT 7097",1,"Gracilibacillus orientalis",positive
1465,,"DSM 19802, CCTCC AA 208015, YIM 91119",1,"Gracilibacillus saliphilus",positive
1466,TP2-8,"DSM 23862, JCM 15569, PCU 304, TISTR 1881, CGMCC 1.10450",1,"Gracilibacillus thailandensis",positive
1467,MF38,"DSM 23863, CGMCC 1.7727, JCM 15711",1,"Gracilibacillus ureilyticus",positive
12620,PG-02,"DSM 17626, ATCC BAA 1292, CIP 109593, JCM 15570, NBRC 107789",1,"Granulicoccus phenolivorans",positive
133745,RU-04,"KCTC 13809, JCM 17590",1,"Gryllotalpicola daejeonensis",positive
7515,,"DSM 22003, JCM 14773, KCTC 13163, DCY 26",1,"Gryllotalpicola ginsengisoli",positive
133747,RU-16,"KCTC 13810, JCM 17591",1,"Gryllotalpicola koreensis",positive
133746,PU-02,"KCTC 13808, JCM 17593",1,"Gryllotalpicola kribbensis",positive
17989,JE1S,"DSM 15657, CIP 108087, OMZ 913",1,"Guggenheimella bovis",positive
7478,S7-7,"CCUG 50209, DSM 17450, IAM 14848, TISTR 1511, JCM 12920, CIP 108567, NBRC 103089",1,"Gulosibacter bifidus",positive
7330,,"DSM 26462, CAU 9625, CCUG 60841, KCTC 13959",1,"Gulosibacter chungangensis",positive
7329,ON4,"DSM 13485, CCUG 49965, LMG 21909, JCM 13320, CIP 108515, IAM 15172, NCIMB 14246",1,"Gulosibacter molinativorax",positive
1516,BH2,"DSM 18494, JCM 14192, BCRC 80128, CIP 109651",1,"Halalkalibacillus halophilus",positive
1261,1139,"DSM 21942, ATCC 43226, CIP 109018, JCM 9157",1,"Halalkalibacter akibai",positive
140404,B16-24,"DSM 29791, NCAIM B.02610",1,"Halalkalibacter kiskunsagensis",positive
23707,NH3,"DSM 27953, CGMCC 1.10116, JCM 16507",1,"Halalkalibacter nanhaiisediminis",positive
132157,SW109,"DSM 100579, CGMCC 1.12347",1,"Halalkalibacter oceani",positive
1240,N-1,"DSM 2521, ATCC 21832, FERM P-1138, JCM 9140, CIP 109022, FERM 1138",1,"Halalkalibacter wakoensis",positive
24065,"1Sehel, 1Sehl","DSM 25582, JCM 18213",1,"Halanaerobium sehlinense",positive
133110,,"DSM 45977, CGMCC 4.7115, AFM 10258",1,"Haloactinomyces albus",positive
17826,,"DSM 45211, KCTC 19409, YIM 93246",1,"Haloactinopolyspora alba",positive
11262,,"DSM 45015, CCTCC AA 206008, JCM 16004, YIM 90648",1,"Haloactinospora alba",positive
1347,AD-6,"DSM 18198, CGMCC 1.3703, CIP 109013, JCM 12771",1,"Halobacillus aidingensis",positive
1355,FP5,"DSM 18525, ATCC BAA 1361",1,"Halobacillus alkaliphilus",positive
130201,NEAU-ST10-40,"DSM 25866, CGMCC 1.12153",1,"Halobacillus andaensis",positive
134280,ASL-17,"KCTC 13144, CCUG 54360, CIP 109718",1,"Halobacillus campisalis",positive
1348,D-8,"DSM 18199, CGMCC 1.3704, JCM 12772, CIP 109012",1,"Halobacillus dabanensis",positive
1352,IGA7-4,"DSM 21559, IAM 15427, KCTC 13121, MBIC 08268, JCM 23212, NBRC 103569",1,"Halobacillus faecis",positive
1327,3,"DSM 2266, ATCC 35676, NCIMB 2269, JCM 20832, CCM 3527, CECT 5013, IAM 12846, IAM 13060, KCTC 3685, LMG 17431, NBRC 102448",1,"Halobacillus halophilus",positive
130200,,"DSM 21184, KCTC 13235, JSM 07177, JSM 071077",0,"Halobacillus hunanensis",positive
1344,"X78, MA-2","DSM 14948, CIP 108359, LMG 21515",1,"Halobacillus karajensis",positive
1349,JS-Hb7,"DSM 18393, JCM 14155, CIP 109650",1,"Halobacillus kuroshimensis",positive
1343,SL-4,"DSM 10405",1,"Halobacillus litoralis",positive
1353,MS10,"DSM 21335, CCM 7397, CECT 7206",1,"Halobacillus mangrovi",positive
22928,,"DSM 21183, KCTC 13234, JSM 071068",1,"Halobacillus naozhouensis",positive
1350,JS-Hb4,"DSM 18394, JCM 14154, CIP 109643",1,"Halobacillus profundi",positive
1351,HSL-3,"DSM 18897, CIP 108052, JCM 11546, KCCM 41590, CGMCC 1.3705, KCTC 3842",1,"Halobacillus salinus",positive
1356,,"DSM 21185, KCTC 13236, JSM 078133",1,"Halobacillus salsuginis",positive
1354,ISL-50,"DSM 22302, CCUG 54358, KCTC 13145",1,"Halobacillus seohaensis",positive
1342,SL-5,"DSM 10404",1,"Halobacillus trueperi",positive
1346,MSS-402,"DSM 17110, KCTC 3957, JCM 12929",1,"Halobacillus yeomjeoni",positive
13515,,"DSM 45207, CCTCC AB 208140, YIM 93221",1,"Haloechinothrix alba",positive
13270,,"DSM 45216, KCTC 19403, YIM 93223, JCM 18118",1,"Haloechinothrix halophila",positive
13275,,"DSM 45783, CCTCC AB 208326, JCM 15899, TRM F103",1,"Haloechinothrix salitolerans",positive
5850,,"DSM 45210, JCM 16899, KCTC 19481, YIM 92370",1,"Haloglycomyces albus",positive
132386,ZC-CMC3,"DSM 103556, CCTCC AB 2013104, JCM 19210, KCTC 15321",1,"Haloimpatiens lingqiaonensis",positive
134325,H-5,"CGMCC AS1.6843, NBRC 103919",1,"Halolactibacillus alkaliphilus",positive
1357,M2-2,"DSM 17073, IAM 15242, NBRC 100868, NRIC 0628, JCM 21694",1,"Halolactibacillus halophilus",positive
1358,M23-1,"DSM 17074, IAM 15247, NBRC 100873, NRIC 0633",1,"Halolactibacillus miurensis",positive
132477,,"DSM 100517, CGMCC 4.7289, CPCC 204160, KCTC 39591, YIM C0533, JCM 32491",1,"Hamadaea flava",positive
2601,Weinberg,"DSM 2158, ATCC 19401, BCRC 10644, CCUG 4854, CIP 103713, CN 1693, JCM 1403, NCIMB 503, NCTC 503, CECT 4109, KCTC 5010",1,"Hathewaya histolytica",positive
2613,"A 46","DSM 1400, ATCC 25620, ATCC 25760, NCIB 10638, CCUG 24037, VPI 2700, JCM 1427, BCRC 14513, CECT 4329, NCIMB 10638",1,"Hathewaya limosa",positive
2648,CG,"DSM 3090, ATCC 49002",1,"Hathewaya proteolytica",positive
3920,6401990,"DSM 23040, CCUG 53859, CIP 109418, CSUR P17, JCM 30721",1,"Helcobacillus massiliensis",positive
17992,,"DSM 17243, CCUG 47334, CIP 108183",1,"Helcococcus sueciensis",positive
7512,,"DSM 26474, NBRC 16403, VKM Ac-2058",1,"Herbiconiux flava",positive
7509,wged11,"DSM 19088, CGMCC 4.3491, JCM 13908, NBRC 104580, CIP 109552, KCTC 19440",1,"Herbiconiux ginsengi",positive
7511,RB-62,"DSM 25800, JCM 16117, KCTC 19653",0,"Herbiconiux moechotypicola",positive
158775,PS42-9,"BCC 46909, NBRC 108780",1,"Herbidispora soli",positive
133559,0385M-1,"FIRDI 004, BCRC 16876, LMG 24336, JCM 18061, NBRC 106372",1,"Herbidospora daliensis",positive
133792,MN08-A0118,"NBRC 105882, VTCC D9-22",1,"Herbidospora mongoliensis",positive
133560,0351M-12,"FIRDI 003, BCRC 16875, LMG 24337, JCM 18062, NBRC 106371",1,"Herbidospora yilanensis",positive
132633,,"DSM 101727, NBRC 111774, CPCC 204279",1,"Herbihabitans rhizosphaerae",positive
132646,SD1D,"DSM 100831, CECT 8959",1,"Herbinix luporum",positive
6357,PC80,"DSM 15481, ATCC BAA 674, NRRL B-23458",1,"Hespellia porcina",positive
6356,PC18,"DSM 15480, ATCC BAA 677, CCUG 46279, NRRL B-23456, CIP 108344",1,"Hespellia stercorisuis",positive
1149,"M 215, MB581","DSM 10599, LMG 17668",1,"Heyndrickxia sporothermodurans",positive
5417,,"DSM 3989, ATCC 27806, KCTC 5969, CCUG 28091, VPI C17-5, JCM 10412",1,"Holdemanella biformis",positive
17982,,"DSM 15118, JCM 13267, GPC 589",1,"Howardella ureilytica",positive
17886,,"DSM 45258, CIP 109864, NBRC 109631, OFN S31, JCM 18112",1,"Hoyosella altamirensis",positive
132659,J12GA03,"DSM 101985, CGMCC 1.15478, JCM 32492",1,"Hoyosella rhizosphaerae",positive
8593,DQS3-9A1,"DSM 45089, CGMCC 4.3532, JCM 17490, NBRC 109087",1,"Hoyosella subflava",positive
133246,LIP-1,"CCTCC AB 2015422, KCTC 39698, JCM 33576",1,"Huakuichenia soli",positive
6309,KV-663,"DSM 21776, NBRC 101803, NRRL B-24471, JCM 15923",1,"Humibacillus xanthopallidus",positive
7498,SC-083,"DSM 18994, CCUG 54538, LMG 23996, JCM 16029, KACC 20986, NBRC 106151",1,"Humibacter albus",positive
24189,D7-27,"DSM 25738, JCM 31974, KCTC 33009",1,"Humibacter antri",positive
133102,CC-YTH161,"BCRC 80936, JCM 31199",1,"Humibacter aquilariae",positive
140819,R1-20,"KCTC 39614, JCM 31015",1,"Humibacter soli",positive
17737,F12,"DSM 19957, KCTC 19879, NBRC 102561",1,"Iamia majanohamensis",positive
235,1607-97,"DSM 15695, ATCC 700630, CCUG 37658, CIP 105896",1,"Ignavigranum ruoffiae",positive
140269,NYU-BL-A3,"DSM 103668, ATCC TSD-63",1,"Ileibacterium valens",positive
133934,YM16-304,"NBRC 103263, KCTC 29153",1,"Ilumatobacter coccineus",positive
133933,YM16-303,"NBRC 29153, KCTC 29139",1,"Ilumatobacter nonamiensis",positive
164124,S5-TSA-19,"JCM 31737, KCTC 33871, MTCC 12608",1,"Indiicoccus explosivorum",positive
24772,SRB-521-5-l,"DSM 26588, CCUG 63529, KCTC 15744, JCM 32124",1,"Intestinimonas butyriciproducens",positive
6246,Q5-1,"DSM 25801, CCTCC Aa 2010019, CGMCC 1.10750, KCTC 19811, NRRL B-59521, JCM 18316",1,"Intrasporangium chromatireducens",positive
132373,,"DSM 29621, MCCC 1K00454, NBRC 110749, MUSC 78",1,"Intrasporangium flavum",positive
6247,,"DSM 23217, CCTCC AA 209077, JCM 19548, YIM 49065",1,"Intrasporangium mesophilum",positive
6245,KV-657,"DSM 22331, JCM 15924, NBRC 101802, NRRL B-24470",1,"Intrasporangium oryzae",positive
131522,2PG-426-CC-4.2,"DSM 28593, KCTC 28593",1,"Irregularibacter muris",positive
132577,AP-38,"DSM 101603, LMG 29223, CCM 8653, JCM 31758",1,"Isoptericola cucumis",positive
138458,DS-3,"CIP 108921, KCTC 19128, JCM 15137",1,"Isoptericola dokdonensis",positive
12584,,"DSM 16376, KCTC 19046, YIM 70177, JCM 13590, NBRC 104116, CIP 108968",1,"Isoptericola halotolerans",positive
12585,,"DSM 16849, CIP 108902, HKI 0342, NBRC 104396, NCIMB 14033, JCM 15589, JCM 14325",1,"Isoptericola hypogeus",positive
12586,CLG,"DSM 21863, CCTCC AB 208287, JCM 17812",1,"Isoptericola jiangsuensis",positive
12587,H17,"DSM 24300, CCTCC AB 2011005, JCM 19549",1,"Isoptericola nanjingensis",positive
12583,MX5,"DSM 10177, ATCC BAA 303, CIP 109082, JCM 11754, KCTC 9985, NBRC 104115",1,"Isoptericola variabilis",positive
6265,H2.16B,"DSM 18333, CCUG 49715, CIP 108728, JCM 14734, IAM 15369, JCM 21813, NBRC 107843, NCIMB 14557",1,"Janibacter anophelis",positive
24109,HR08-44,"DSM 26154, NBRC 107693",1,"Janibacter cremeus",positive
6263,CM2104,"CCUG 54528, CIP 108643, DSM 16063, JCM 12321, KCTC 9987, NBRC 107855",1,"Janibacter melonis",positive
23030,S9-650,"DSM 45627, KACC 16232",1,"Jatrophihabitans endophyticus",positive
132631,I13A-01604,"DSM 46866, CPCC 204076, NBRC 110718",1,"Jatrophihabitans huperziae",positive
158645,N237,"KCTC 39922, NRRL B-65477",1,"Jatrophihabitans telluris",positive
140572,1805-02,"CCUG 69147, CECT 9157",1,"Jeotgalibaca arthritidis",positive
